eval_times,actual_survival_probability,CoxPH,RSF,GBSA,DeepHit,NMTLR,svm,super_learner
12.606060606060606,0.5798818617968186,0.9965785531659559,0.6172287893790063,0.6517826792605508,0.6497753880642079,0.6897339672351926,0.618985691040251,0.7268087169590396
12.84848484848485,0.5798818617968186,0.9965785531659559,0.6136179817341207,0.6517826792605508,0.6444581460069726,0.685183154613482,0.618985691040251,0.7268087169590396
13.090909090909092,0.5798818617968186,0.9965101744107142,0.6100071740892352,0.6471759600241218,0.6391409039497375,0.6806323419917714,0.6151663836952218,0.7240000423478007
13.333333333333334,0.5798818617968186,0.996327831063403,0.6063963664443497,0.6348913753936445,0.6338236618925024,0.6760815293700606,0.6049815641084771,0.7165102433844969
13.575757575757576,0.5798818617968186,0.9961454877160917,0.6027855587994642,0.6226067907631673,0.6280900195792869,0.6725903604969834,0.5947967445217326,0.709020444421193
13.818181818181818,0.5798818617968186,0.9959631443687805,0.5991747511545786,0.6103222061326901,0.6222787433200412,0.6692967523228038,0.584611924934988,0.7015306454578892
14.06060606060606,0.5384617288113316,0.9957373089766571,0.5934883519438193,0.5954528318876308,0.6164674670607955,0.6660031441486243,0.5730337624250258,0.6922616119513707
14.303030303030303,0.5384617288113316,0.9953809974500976,0.5815751780354383,0.5728290887988253,0.6106561908015498,0.6627095359744447,0.5572755711454106,0.6776548748152076
14.545454545454547,0.5384617288113316,0.995024685923538,0.5696620041270574,0.5502053457100197,0.6045287112997035,0.6588614974359068,0.5415173798657953,0.6630481376790444
14.787878787878789,0.49358991807705394,0.9948033712336262,0.5626519259652629,0.5369078389239328,0.5981904296361236,0.6546438386544635,0.5324525035884702,0.6544363359640222
15.030303030303031,0.49358991807705394,0.9947001975152964,0.5599327372023961,0.5317720835193253,0.5918521479725436,0.6504261798730201,0.5292452070671602,0.6510709349263144
15.272727272727273,0.49358991807705394,0.9945970237969666,0.5572135484395293,0.5266363281147178,0.5855138663089636,0.6462085210915768,0.5260379105458501,0.6477055338886066
15.515151515151516,0.49358991807705394,0.9944938500786368,0.5544943596766625,0.5215005727101103,0.5790352528344099,0.6430408573311186,0.5228306140245401,0.6443401328508989
15.757575757575758,0.49358991807705394,0.994390676360307,0.5517751709137957,0.5163648173055028,0.5723040421001035,0.6417631846084337,0.5196233175032302,0.640974731813191
16.0,0.49358991807705394,0.9942875026419772,0.5490559821509289,0.5112290619008952,0.5655728313657972,0.640485511885749,0.5164160209819202,0.6376093307754832
16.242424242424242,0.49358991807705394,0.9941843289236473,0.5463367933880621,0.5060933064962877,0.5588416206314909,0.6392078391630641,0.5132087244606102,0.6342439297377754
16.484848484848484,0.49358991807705394,0.9940811552053175,0.5436176046251953,0.5009575510916802,0.5522506144713071,0.6378832244712496,0.5100014279393001,0.6308785287000676
16.727272727272727,0.49358991807705394,0.9939779814869877,0.5408984158623285,0.4958217956870727,0.5467461937605732,0.6361948095186792,0.5067941314179902,0.6275131276623598
16.96969696969697,0.49358991807705394,0.9938748077686579,0.5381792270994616,0.4906860402824652,0.5412417730498394,0.6345063945661089,0.5035868348966802,0.624147726624652
