feature,model,Train-C-index,Internal-Val-C-index,External-Val-C-index,Mean-Val-C-index
DeepSurv,"['GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.926944971537002,0.5941176470588235,0.6328125,0.6134650735294118
DeepSurv,"['GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.9136622390891841,0.5764705882352941,0.6640625,0.620266544117647
DeepSurv,"['GBSA', 'DeepHit', 'NMTLR', 'svm']",0.8519924098671727,0.5941176470588235,0.59375,0.5939338235294118
DeepSurv,"['DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.32827324478178366,0.5941176470588235,0.609375,0.6017463235294118
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit']",0.8918406072106262,0.6235294117647059,0.6796875,0.6516084558823529
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'NMTLR']",0.8842504743833017,0.6352941176470588,0.671875,0.6535845588235294
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'svm']",0.9402277039848197,0.6352941176470588,0.6328125,0.6340533088235294
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepHit', 'NMTLR']",0.7125237191650854,0.6235294117647059,0.703125,0.6633272058823529
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepHit', 'svm']",0.9184060721062619,0.6352941176470588,0.734375,0.6848345588235294
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'NMTLR', 'svm']",0.793168880455408,0.6058823529411764,0.7421875,0.6740349264705883
DeepSurv,"['CoxPH', 'RSF', 'DeepSurv', 'DeepHit', 'NMTLR']",0.7647058823529411,0.6647058823529411,0.6953125,0.6800091911764705
DeepSurv,"['CoxPH', 'RSF', 'DeepSurv', 'DeepHit', 'svm']",0.8206831119544592,0.6941176470588235,0.6640625,0.6790900735294118
DeepSurv,"['CoxPH', 'RSF', 'DeepSurv', 'NMTLR', 'svm']",0.4573055028462998,0.6411764705882353,0.703125,0.6721507352941176
DeepSurv,"['CoxPH', 'RSF', 'DeepHit', 'NMTLR', 'svm']",0.7305502846299811,0.6882352941176471,0.7421875,0.7152113970588235
DeepSurv,"['CoxPH', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR']",0.8102466793168881,0.5647058823529412,0.59375,0.5792279411764706
DeepSurv,"['CoxPH', 'GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.8927893738140418,0.5882352941176471,0.640625,0.6144301470588236
DeepSurv,"['CoxPH', 'GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.9079696394686907,0.5823529411764706,0.65625,0.6193014705882354
DeepSurv,"['CoxPH', 'GBSA', 'DeepHit', 'NMTLR', 'svm']",0.8956356736242884,0.5705882352941176,0.6640625,0.6173253676470588
DeepSurv,"['CoxPH', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.27419354838709675,0.5411764705882353,0.6328125,0.5869944852941176
DeepSurv,"['RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR']",0.8301707779886148,0.6411764705882353,0.6640625,0.6526194852941176
DeepSurv,"['RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.9240986717267552,0.6411764705882353,0.640625,0.6409007352941176
DeepSurv,"['RSF', 'GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.8320683111954459,0.6176470588235294,0.6640625,0.6408547794117647
DeepSurv,"['RSF', 'GBSA', 'DeepHit', 'NMTLR', 'svm']",0.818785578747628,0.6352941176470588,0.65625,0.6457720588235294
DeepSurv,"['RSF', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.8472485768500949,0.6823529411764706,0.703125,0.6927389705882353
DeepSurv,"['GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.9582542694497154,0.5705882352941176,0.671875,0.6212316176470588
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR']",0.8776091081593927,0.6352941176470588,0.65625,0.6457720588235294
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.9136622390891841,0.6411764705882353,0.6875,0.6643382352941176
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.8975332068311196,0.6470588235294118,0.6640625,0.6555606617647058
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepHit', 'NMTLR', 'svm']",0.5958254269449715,0.611764705882353,0.6875,0.6496323529411765
DeepSurv,"['CoxPH', 'RSF', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.9060721062618596,0.7058823529411765,0.625,0.6654411764705883
DeepSurv,"['CoxPH', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.9535104364326376,0.6058823529411764,0.6015625,0.6037224264705883
DeepSurv,"['RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.8055028462998103,0.6176470588235294,0.671875,0.6447610294117647
DeepSurv,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.9563567362428842,0.6764705882352942,0.6015625,0.6390165441176471
DeepHit,CoxPH,0.8984819734345351,0.7705882352941177,0.5,0.6352941176470588
DeepHit,RSF,0.9013282732447818,0.7294117647058823,0.6171875,0.6732996323529412
DeepHit,GBSA,0.9971537001897534,0.7411764705882353,0.6953125,0.7182444852941177
DeepHit,DeepSurv,0.8444022770398482,0.5705882352941176,0.59375,0.5821691176470588
DeepHit,DeepHit,0.9013282732447818,0.5647058823529412,0.5390625,0.5518841911764706
DeepHit,NMTLR,0.9089184060721063,0.6647058823529411,0.625,0.6448529411764705
DeepHit,svm,0.9250474383301708,0.788235294117647,0.578125,0.6831801470588235
DeepHit,"['CoxPH', 'RSF']",0.896584440227704,0.7294117647058823,0.625,0.6772058823529412
DeepHit,"['CoxPH', 'GBSA']",0.9895635673624289,0.7352941176470589,0.734375,0.7348345588235294
DeepHit,"['CoxPH', 'DeepSurv']",0.8510436432637571,0.6058823529411764,0.59375,0.5998161764705883
DeepHit,"['CoxPH', 'DeepHit']",0.16888045540796964,0.4588235294117647,0.4453125,0.4520680147058823
DeepHit,"['CoxPH', 'NMTLR']",0.18311195445920303,0.38823529411764707,0.2421875,0.3152113970588235
DeepHit,"['CoxPH', 'svm']",0.8757115749525617,0.7823529411764706,0.6171875,0.6997702205882352
DeepHit,"['RSF', 'GBSA']",0.8870967741935484,0.7352941176470589,0.609375,0.6723345588235294
DeepHit,"['RSF', 'DeepSurv']",0.8918406072106262,0.7058823529411765,0.640625,0.6732536764705883
DeepHit,"['RSF', 'DeepHit']",0.9022770398481973,0.7294117647058823,0.625,0.6772058823529412
DeepHit,"['RSF', 'NMTLR']",0.8339658444022771,0.7235294117647059,0.5859375,0.654733455882353
DeepHit,"['RSF', 'svm']",0.9022770398481973,0.7470588235294118,0.625,0.6860294117647059
DeepHit,"['GBSA', 'DeepSurv']",0.920303605313093,0.6882352941176471,0.6328125,0.6605238970588235
DeepHit,"['GBSA', 'DeepHit']",0.9411764705882353,0.7705882352941177,0.6328125,0.7017003676470588
DeepHit,"['GBSA', 'NMTLR']",0.9971537001897534,0.7411764705882353,0.703125,0.7221507352941177
DeepHit,"['GBSA', 'svm']",0.9971537001897534,0.8117647058823529,0.65625,0.7340073529411765
DeepHit,"['DeepSurv', 'DeepHit']",0.8434535104364327,0.5647058823529412,0.6015625,0.5831341911764706
DeepHit,"['DeepSurv', 'NMTLR']",0.9402277039848197,0.6352941176470588,0.65625,0.6457720588235294
DeepHit,"['DeepSurv', 'svm']",0.8681214421252372,0.7,0.6171875,0.65859375
DeepHit,"['DeepHit', 'NMTLR']",0.8510436432637571,0.5235294117647059,0.5234375,0.5234834558823529
DeepHit,"['DeepHit', 'svm']",0.9430740037950665,0.7705882352941177,0.578125,0.6743566176470588
DeepHit,"['NMTLR', 'svm']",0.7305502846299811,0.7705882352941177,0.5546875,0.6626378676470588
DeepHit,"['CoxPH', 'RSF', 'GBSA']",0.8851992409867173,0.7352941176470589,0.6171875,0.6762408088235294
DeepHit,"['CoxPH', 'RSF', 'DeepSurv']",0.8908918406072106,0.711764705882353,0.6328125,0.6722886029411765
DeepHit,"['CoxPH', 'RSF', 'DeepHit']",0.9013282732447818,0.7235294117647059,0.6328125,0.678170955882353
DeepHit,"['CoxPH', 'RSF', 'NMTLR']",0.9060721062618596,0.7294117647058823,0.625,0.6772058823529412
DeepHit,"['CoxPH', 'RSF', 'svm']",0.9022770398481973,0.7470588235294118,0.6328125,0.6899356617647059
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv']",0.9193548387096774,0.6823529411764706,0.640625,0.6614889705882353
DeepHit,"['CoxPH', 'GBSA', 'DeepHit']",0.952561669829222,0.6,0.609375,0.6046875
DeepHit,"['CoxPH', 'GBSA', 'NMTLR']",0.9895635673624289,0.7235294117647059,0.75,0.736764705882353
DeepHit,"['CoxPH', 'GBSA', 'svm']",0.9857685009487666,0.7588235294117647,0.7265625,0.7426930147058823
DeepHit,"['CoxPH', 'DeepSurv', 'DeepHit']",0.8709677419354839,0.5176470588235295,0.5859375,0.5517922794117647
DeepHit,"['CoxPH', 'DeepSurv', 'NMTLR']",0.9013282732447818,0.6,0.6015625,0.60078125
DeepHit,"['CoxPH', 'DeepSurv', 'svm']",0.8529411764705882,0.7058823529411765,0.6484375,0.6771599264705883
DeepHit,"['CoxPH', 'DeepHit', 'NMTLR']",0.3700189753320683,0.45294117647058824,0.359375,0.4061580882352941
DeepHit,"['CoxPH', 'DeepHit', 'svm']",0.9146110056925996,0.6058823529411764,0.53125,0.5685661764705883
DeepHit,"['CoxPH', 'NMTLR', 'svm']",0.9117647058823529,0.7588235294117647,0.6875,0.7231617647058823
DeepHit,"['RSF', 'GBSA', 'DeepSurv']",0.8861480075901328,0.7352941176470589,0.6171875,0.6762408088235294
DeepHit,"['RSF', 'GBSA', 'DeepHit']",0.8908918406072106,0.7176470588235294,0.59375,0.6556985294117648
DeepHit,"['RSF', 'GBSA', 'NMTLR']",0.7979127134724858,0.7176470588235294,0.578125,0.6478860294117648
DeepHit,"['RSF', 'GBSA', 'svm']",0.888045540796964,0.7411764705882353,0.6171875,0.6791819852941177
DeepHit,"['RSF', 'DeepSurv', 'DeepHit']",0.8671726755218216,0.7352941176470589,0.6171875,0.6762408088235294
DeepHit,"['RSF', 'DeepSurv', 'NMTLR']",0.8709677419354839,0.7058823529411765,0.6328125,0.6693474264705883
DeepHit,"['RSF', 'DeepSurv', 'svm']",0.9022770398481973,0.7470588235294118,0.625,0.6860294117647059
DeepHit,"['RSF', 'DeepHit', 'NMTLR']",0.9022770398481973,0.6941176470588235,0.609375,0.6517463235294118
DeepHit,"['RSF', 'DeepHit', 'svm']",0.8311195445920304,0.8235294117647058,0.671875,0.7477022058823529
DeepHit,"['RSF', 'NMTLR', 'svm']",0.8548387096774194,0.7235294117647059,0.5859375,0.654733455882353
DeepHit,"['GBSA', 'DeepSurv', 'DeepHit']",0.896584440227704,0.7235294117647059,0.65625,0.689889705882353
DeepHit,"['GBSA', 'DeepSurv', 'NMTLR']",0.9573055028462998,0.6941176470588235,0.6328125,0.6634650735294118
DeepHit,"['GBSA', 'DeepSurv', 'svm']",0.9307400379506642,0.8,0.5859375,0.69296875
DeepHit,"['GBSA', 'DeepHit', 'NMTLR']",0.9278937381404174,0.5823529411764706,0.5546875,0.5685202205882354
DeepHit,"['GBSA', 'DeepHit', 'svm']",0.8984819734345351,0.8117647058823529,0.6171875,0.7144761029411765
DeepHit,"['GBSA', 'NMTLR', 'svm']",0.9876660341555977,0.8176470588235294,0.6328125,0.7252297794117647
DeepHit,"['DeepSurv', 'DeepHit', 'NMTLR']",0.8842504743833017,0.5470588235294118,0.6015625,0.5743106617647059
DeepHit,"['DeepSurv', 'DeepHit', 'svm']",0.8529411764705882,0.7411764705882353,0.6484375,0.6948069852941177
DeepHit,"['DeepSurv', 'NMTLR', 'svm']",0.8045540796963947,0.6941176470588235,0.59375,0.6439338235294118
DeepHit,"['DeepHit', 'NMTLR', 'svm']",0.872865275142315,0.7705882352941177,0.6484375,0.7095128676470588
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv']",0.8861480075901328,0.7352941176470589,0.6171875,0.6762408088235294
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepHit']",0.8889943074003795,0.7294117647058823,0.6171875,0.6732996323529412
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'NMTLR']",0.937381404174573,0.7352941176470589,0.65625,0.6957720588235294
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'svm']",0.8908918406072106,0.7823529411764706,0.6015625,0.6919577205882352
DeepHit,"['CoxPH', 'RSF', 'DeepSurv', 'DeepHit']",0.8833017077798861,0.7176470588235294,0.6484375,0.6830422794117648
DeepHit,"['CoxPH', 'RSF', 'DeepSurv', 'NMTLR']",0.8206831119544592,0.7,0.609375,0.6546875
DeepHit,"['CoxPH', 'RSF', 'DeepSurv', 'svm']",0.8984819734345351,0.7352941176470589,0.640625,0.6879595588235294
DeepHit,"['CoxPH', 'RSF', 'DeepHit', 'NMTLR']",0.9155597722960152,0.7764705882352941,0.6875,0.731985294117647
DeepHit,"['CoxPH', 'RSF', 'DeepHit', 'svm']",0.9079696394686907,0.7588235294117647,0.625,0.6919117647058823
DeepHit,"['CoxPH', 'RSF', 'NMTLR', 'svm']",0.9184060721062619,0.7823529411764706,0.640625,0.7114889705882352
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv', 'DeepHit']",0.9895635673624289,0.6941176470588235,0.6640625,0.6790900735294118
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv', 'NMTLR']",0.9781783681214421,0.7,0.671875,0.6859375
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv', 'svm']",0.9620493358633776,0.8117647058823529,0.6640625,0.7379136029411765
DeepHit,"['CoxPH', 'GBSA', 'DeepHit', 'NMTLR']",0.889943074003795,0.7647058823529411,0.6171875,0.6909466911764706
DeepHit,"['CoxPH', 'GBSA', 'DeepHit', 'svm']",0.9724857685009488,0.7823529411764706,0.6171875,0.6997702205882352
DeepHit,"['CoxPH', 'GBSA', 'NMTLR', 'svm']",0.9838709677419355,0.8294117647058824,0.7109375,0.7701746323529413
DeepHit,"['CoxPH', 'DeepSurv', 'DeepHit', 'NMTLR']",0.9136622390891841,0.5882352941176471,0.625,0.6066176470588236
DeepHit,"['CoxPH', 'DeepSurv', 'DeepHit', 'svm']",0.8586337760910816,0.7529411764705882,0.6328125,0.6928768382352941
DeepHit,"['CoxPH', 'DeepSurv', 'NMTLR', 'svm']",0.9184060721062619,0.7588235294117647,0.65625,0.7075367647058823
DeepHit,"['CoxPH', 'DeepHit', 'NMTLR', 'svm']",0.3235294117647059,0.7529411764705882,0.34375,0.5483455882352941
DeepHit,"['RSF', 'GBSA', 'DeepSurv', 'DeepHit']",0.8842504743833017,0.7352941176470589,0.6015625,0.6684283088235294
DeepHit,"['RSF', 'GBSA', 'DeepSurv', 'NMTLR']",0.8548387096774194,0.7,0.625,0.6625
DeepHit,"['RSF', 'GBSA', 'DeepSurv', 'svm']",0.8870967741935484,0.7411764705882353,0.609375,0.6752757352941177
DeepHit,"['RSF', 'GBSA', 'DeepHit', 'NMTLR']",0.8387096774193549,0.7294117647058823,0.6015625,0.6654871323529412
DeepHit,"['RSF', 'GBSA', 'DeepHit', 'svm']",0.8851992409867173,0.7705882352941177,0.59375,0.6821691176470588
DeepHit,"['RSF', 'GBSA', 'NMTLR', 'svm']",0.7296015180265655,0.7647058823529411,0.5546875,0.6596966911764706
DeepHit,"['RSF', 'DeepSurv', 'DeepHit', 'NMTLR']",0.9250474383301708,0.7470588235294118,0.6484375,0.6977481617647059
DeepHit,"['RSF', 'DeepSurv', 'DeepHit', 'svm']",0.8994307400379506,0.7647058823529411,0.6328125,0.6987591911764706
DeepHit,"['RSF', 'DeepSurv', 'NMTLR', 'svm']",0.888045540796964,0.7588235294117647,0.6171875,0.6880055147058823
DeepHit,"['RSF', 'DeepHit', 'NMTLR', 'svm']",0.8586337760910816,0.7352941176470589,0.578125,0.6567095588235294
DeepHit,"['GBSA', 'DeepSurv', 'DeepHit', 'NMTLR']",0.961100569259962,0.7058823529411765,0.65625,0.6810661764705883
DeepHit,"['GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.9392789373814042,0.6647058823529411,0.6015625,0.6331341911764705
DeepHit,"['GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.9155597722960152,0.7941176470588235,0.5859375,0.6900275735294117
DeepHit,"['GBSA', 'DeepHit', 'NMTLR', 'svm']",0.8633776091081594,0.6235294117647059,0.5078125,0.5656709558823529
DeepHit,"['DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.7580645161290323,0.8,0.640625,0.7203125
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit']",0.8690702087286527,0.7058823529411765,0.640625,0.6732536764705883
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'NMTLR']",0.864326375711575,0.7058823529411765,0.640625,0.6732536764705883
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'svm']",0.8795066413662239,0.7411764705882353,0.640625,0.6909007352941177
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepHit', 'NMTLR']",0.9345351043643264,0.7411764705882353,0.6953125,0.7182444852941177
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepHit', 'svm']",0.8320683111954459,0.8294117647058824,0.6640625,0.7467371323529413
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'NMTLR', 'svm']",0.9098671726755219,0.7647058823529411,0.6328125,0.6987591911764706
DeepHit,"['CoxPH', 'RSF', 'DeepSurv', 'DeepHit', 'NMTLR']",0.8311195445920304,0.7176470588235294,0.59375,0.6556985294117648
DeepHit,"['CoxPH', 'RSF', 'DeepSurv', 'DeepHit', 'svm']",0.8918406072106262,0.711764705882353,0.640625,0.6761948529411765
DeepHit,"['CoxPH', 'RSF', 'DeepSurv', 'NMTLR', 'svm']",0.8633776091081594,0.7470588235294118,0.6328125,0.6899356617647059
DeepHit,"['CoxPH', 'RSF', 'DeepHit', 'NMTLR', 'svm']",0.9155597722960152,0.788235294117647,0.6171875,0.7027113970588235
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR']",0.9544592030360531,0.6176470588235294,0.578125,0.5978860294117647
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.9098671726755219,0.7588235294117647,0.6328125,0.6958180147058823
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.777988614800759,0.7941176470588235,0.578125,0.6861213235294117
DeepHit,"['CoxPH', 'GBSA', 'DeepHit', 'NMTLR', 'svm']",0.9383301707779886,0.8058823529411765,0.6171875,0.7115349264705882
DeepHit,"['CoxPH', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.7969639468690702,0.5647058823529412,0.5546875,0.5596966911764706
DeepHit,"['RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR']",0.8804554079696395,0.6352941176470588,0.5859375,0.6106158088235294
DeepHit,"['RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.8614800759013282,0.8,0.6328125,0.71640625
DeepHit,"['RSF', 'GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.825426944971537,0.7823529411764706,0.59375,0.6880514705882352
DeepHit,"['RSF', 'GBSA', 'DeepHit', 'NMTLR', 'svm']",0.7722960151802657,0.7294117647058823,0.578125,0.6537683823529412
DeepHit,"['RSF', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.9070208728652751,0.711764705882353,0.625,0.6683823529411765
DeepHit,"['GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.8614800759013282,0.7411764705882353,0.578125,0.6596507352941177
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR']",0.6963946869070209,0.6764705882352942,0.5625,0.6194852941176471
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'svm']",0.889943074003795,0.7058823529411765,0.6015625,0.6537224264705883
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'NMTLR', 'svm']",0.7884250474383302,0.7058823529411765,0.609375,0.6576286764705883
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepHit', 'NMTLR', 'svm']",0.8111954459203036,0.8058823529411765,0.5859375,0.6959099264705882
DeepHit,"['CoxPH', 'RSF', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.8994307400379506,0.7294117647058823,0.609375,0.6693933823529412
DeepHit,"['CoxPH', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.9079696394686907,0.7176470588235294,0.59375,0.6556985294117648
DeepHit,"['RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.8567362428842504,0.711764705882353,0.6328125,0.6722886029411765
DeepHit,"['CoxPH', 'RSF', 'GBSA', 'DeepSurv', 'DeepHit', 'NMTLR', 'svm']",0.8586337760910816,0.7647058823529411,0.640625,0.7026654411764706
NMTLR,CoxPH,0.9155597722960152,0.7588235294117647,0.46875,0.6137867647058823
NMTLR,RSF,0.9108159392789373,0.711764705882353,0.578125,0.6449448529411765
NMTLR,GBSA,0.9990512333965844,0.6411764705882353,0.609375,0.6252757352941176
NMTLR,DeepSurv,0.8339658444022771,0.6529411764705882,0.6953125,0.6741268382352941
NMTLR,DeepHit,0.8870967741935484,0.47058823529411764,0.5078125,0.4892003676470588
NMTLR,NMTLR,0.9449715370018975,0.5882352941176471,0.5390625,0.5636488970588236
NMTLR,svm,0.9440227703984819,0.7529411764705882,0.625,0.6889705882352941
NMTLR,"['CoxPH', 'RSF']",0.9013282732447818,0.711764705882353,0.59375,0.6527573529411765
NMTLR,"['CoxPH', 'GBSA']",0.9990512333965844,0.6352941176470588,0.6171875,0.6262408088235294
NMTLR,"['CoxPH', 'DeepSurv']",0.8273244781783681,0.5823529411764706,0.6875,0.6349264705882354
NMTLR,"['CoxPH', 'DeepHit']",0.888045540796964,0.4764705882352941,0.5078125,0.49214154411764705
NMTLR,"['CoxPH', 'NMTLR']",0.43453510436432635,0.5352941176470588,0.3203125,0.4278033088235294
NMTLR,"['CoxPH', 'svm']",0.9440227703984819,0.7529411764705882,0.625,0.6889705882352941
NMTLR,"['RSF', 'GBSA']",0.8870967741935484,0.7058823529411765,0.5859375,0.6459099264705883
NMTLR,"['RSF', 'DeepSurv']",0.9041745730550285,0.6941176470588235,0.6015625,0.6478400735294118
NMTLR,"['RSF', 'DeepHit']",0.9003795066413662,0.7235294117647059,0.625,0.674264705882353
NMTLR,"['RSF', 'NMTLR']",0.9089184060721063,0.711764705882353,0.578125,0.6449448529411765
NMTLR,"['RSF', 'svm']",0.9231499051233396,0.7411764705882353,0.578125,0.6596507352941177
NMTLR,"['GBSA', 'DeepSurv']",0.9487666034155597,0.6647058823529411,0.65625,0.6604779411764705
NMTLR,"['GBSA', 'DeepHit']",0.9952561669829222,0.6529411764705882,0.609375,0.6311580882352941
NMTLR,"['GBSA', 'NMTLR']",0.9981024667931688,0.6470588235294118,0.609375,0.6282169117647058
NMTLR,"['GBSA', 'svm']",0.9962049335863378,0.7470588235294118,0.625,0.6860294117647059
NMTLR,"['DeepSurv', 'DeepHit']",0.8586337760910816,0.6,0.6640625,0.63203125
NMTLR,"['DeepSurv', 'NMTLR']",0.8614800759013282,0.611764705882353,0.671875,0.6418198529411765
NMTLR,"['DeepSurv', 'svm']",0.8624288425047438,0.7529411764705882,0.6640625,0.7085018382352941
NMTLR,"['DeepHit', 'NMTLR']",0.9354838709677419,0.5647058823529412,0.578125,0.5714154411764706
NMTLR,"['DeepHit', 'svm']",0.9440227703984819,0.7411764705882353,0.5703125,0.6557444852941177
NMTLR,"['NMTLR', 'svm']",0.8908918406072106,0.7588235294117647,0.6015625,0.6801930147058823
NMTLR,"['CoxPH', 'RSF', 'GBSA']",0.888045540796964,0.7058823529411765,0.59375,0.6498161764705883
NMTLR,"['CoxPH', 'RSF', 'DeepSurv']",0.8823529411764706,0.7058823529411765,0.6328125,0.6693474264705883
NMTLR,"['CoxPH', 'RSF', 'DeepHit']",0.9079696394686907,0.6588235294117647,0.5703125,0.6145680147058823
NMTLR,"['CoxPH', 'RSF', 'NMTLR']",0.9022770398481973,0.711764705882353,0.59375,0.6527573529411765
NMTLR,"['CoxPH', 'RSF', 'svm']",0.9146110056925996,0.7352941176470589,0.5859375,0.6606158088235294
NMTLR,"['CoxPH', 'GBSA', 'DeepSurv']",0.8738140417457305,0.6411764705882353,0.71875,0.6799632352941176
NMTLR,"['CoxPH', 'GBSA', 'DeepHit']",0.9658444022770398,0.5823529411764706,0.578125,0.5802389705882354
NMTLR,"['CoxPH', 'GBSA', 'NMTLR']",0.48956356736242884,0.5294117647058824,0.53125,0.5303308823529411
NMTLR,"['CoxPH', 'GBSA', 'svm']",0.9933586337760911,0.7647058823529411,0.640625,0.7026654411764706
NMTLR,"['CoxPH', 'DeepSurv', 'DeepHit']",0.7827324478178368,0.6294117647058823,0.6875,0.6584558823529412
NMTLR,"['CoxPH', 'DeepSurv', 'NMTLR']",0.801707779886148,0.5588235294117647,0.6875,0.6231617647058824
NMTLR,"['CoxPH', 'DeepSurv', 'svm']",0.8984819734345351,0.7764705882352941,0.625,0.700735294117647
NMTLR,"['CoxPH', 'DeepHit', 'NMTLR']",0.22675521821631878,0.49411764705882355,0.34375,0.4189338235294118
NMTLR,"['CoxPH', 'DeepHit', 'svm']",0.9430740037950665,0.7411764705882353,0.6171875,0.6791819852941177
NMTLR,"['CoxPH', 'NMTLR', 'svm']",0.9478178368121443,0.7647058823529411,0.625,0.6948529411764706
NMTLR,"['RSF', 'GBSA', 'DeepSurv']",0.8444022770398482,0.6823529411764706,0.6015625,0.6419577205882353
NMTLR,"['RSF', 'GBSA', 'DeepHit']",0.888045540796964,0.711764705882353,0.578125,0.6449448529411765
NMTLR,"['RSF', 'GBSA', 'NMTLR']",0.8481973434535104,0.711764705882353,0.5703125,0.6410386029411765
NMTLR,"['RSF', 'GBSA', 'svm']",0.8861480075901328,0.7588235294117647,0.578125,0.6684742647058823
NMTLR,"['RSF', 'DeepSurv', 'DeepHit']",0.8870967741935484,0.7,0.625,0.6625
NMTLR,"['RSF', 'DeepSurv', 'NMTLR']",0.8425047438330171,0.6941176470588235,0.59375,0.6439338235294118
NMTLR,"['RSF', 'DeepSurv', 'svm']",0.9070208728652751,0.7294117647058823,0.6015625,0.6654871323529412
NMTLR,"['RSF', 'DeepHit', 'NMTLR']",0.9278937381404174,0.7176470588235294,0.625,0.6713235294117648
NMTLR,"['RSF', 'DeepHit', 'svm']",0.9136622390891841,0.7588235294117647,0.6015625,0.6801930147058823
NMTLR,"['RSF', 'NMTLR', 'svm']",0.920303605313093,0.7352941176470589,0.578125,0.6567095588235294
NMTLR,"['GBSA', 'DeepSurv', 'DeepHit']",0.9421252371916509,0.6529411764705882,0.6484375,0.6506893382352941
NMTLR,"['GBSA', 'DeepSurv', 'NMTLR']",0.8595825426944972,0.6411764705882353,0.6328125,0.6369944852941176
NMTLR,"['GBSA', 'DeepSurv', 'svm']",0.9184060721062619,0.7352941176470589,0.6484375,0.6918658088235294
NMTLR,"['GBSA', 'DeepHit', 'NMTLR']",0.9810246679316889,0.6647058823529411,0.5703125,0.6175091911764705
NMTLR,"['GBSA', 'DeepHit', 'svm']",0.9952561669829222,0.7352941176470589,0.609375,0.6723345588235294
